,Unnamed: 0,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0.1,Unnamed: 0.1.1,Verifier,instance,score,solved,solved_bool
19528,33755,,,0.012,79.0,mnist_9_100.onnx,time-out or unsolved,3600.0,279.0,279.0,eran,79.0 mnist_9_100.onnx 0.012,0,0,False
19536,19084,,,0.012,48.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,748.0,,abcrown,48.0 mnist_net_256x2.onnx 0.012,0,0,False
19545,33774,,,0.012,79.0,mnist_9_200.onnx,time-out or unsolved,3600.0,379.0,379.0,eran,79.0 mnist_9_200.onnx 0.012,0,0,False
19547,14085,,MNIST,0.012,38.0,mnist_3_100.onnx,time-out or unsolved,3600.0,608.0,38.0,eran,38.0 mnist_3_100.onnx 0.012,0,0,False
19549,5631,,,0.012,2.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,202.0,,abcrown,2.0 mnist_net_256x6.onnx 0.012,0,0,False
19552,5591,,,0.012,2.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,702.0,,abcrown,2.0 mnist_net_256x2.onnx 0.012,0,0,False
19561,33732,,,0.012,79.0,mnist_6_200.onnx,time-out or unsolved,3600.0,179.0,179.0,eran,79.0 mnist_6_200.onnx 0.012,0,0,False
19573,5654,,,0.012,2.0,mnist_nn.onnx,time-out or unsolved,3600.0,802.0,,abcrown,2.0 mnist_nn.onnx 0.012,0,0,False
19583,33855,,,0.012,79.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,779.0,,abcrown,79.0 mnist_net_256x2.onnx 0.012,0,0,False
19603,33877,,,0.012,79.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,579.0,,abcrown,79.0 mnist_net_256x4.onnx 0.012,0,0,False
19605,19064,,,0.012,48.0,mnist_net.onnx,time-out or unsolved,3600.0,48.0,,abcrown,48.0 mnist_net.onnx 0.012,0,0,False
19610,14086,,MNIST,0.012,38.0,mnist_3_100.onnx,time-out or unsolved,3600.0,608.0,38.0,abcrown,38.0 mnist_3_100.onnx 0.012,0,0,False
19617,33834,,,0.012,79.0,mnist_net.onnx,time-out or unsolved,3600.0,79.0,,abcrown,79.0 mnist_net.onnx 0.012,0,0,False
19629,5611,,,0.012,2.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,502.0,,abcrown,2.0 mnist_net_256x4.onnx 0.012,0,0,False
19631,14129,,MNIST,0.012,38.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,610.0,38.0,eran,38.0 mnist_4_1024.onnx 0.012,0,0,False
19636,34263,,,0.012,8.0,mnist_net.onnx,time-out or unsolved,3600.0,8.0,,abcrown,8.0 mnist_net.onnx 0.012,0,0,False
19654,5386,,MNIST,0.012,2.0,mnist_3_50.onnx,time-out or unsolved,3600.0,42.0,2.0,eran,2.0 mnist_3_50.onnx 0.012,0,0,False
19655,34286,,,0.012,8.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,708.0,,abcrown,8.0 mnist_net_256x2.onnx 0.012,0,0,False
19656,5385,,MNIST,0.012,2.0,mnist_3_50.onnx,time-out or unsolved,3600.0,42.0,2.0,abcrown,2.0 mnist_3_50.onnx 0.012,0,0,False
19671,34203,,,0.012,8.0,mnist_9_200.onnx,time-out or unsolved,3600.0,308.0,308.0,eran,8.0 mnist_9_200.onnx 0.012,0,0,False
19688,5364,,MNIST,0.012,2.0,mnist_3_100.onnx,time-out or unsolved,3600.0,41.0,2.0,abcrown,2.0 mnist_3_100.onnx 0.012,0,0,False
19694,34326,,,0.012,8.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,208.0,,abcrown,8.0 mnist_net_256x6.onnx 0.012,0,0,False
19711,5365,,MNIST,0.012,2.0,mnist_3_100.onnx,time-out or unsolved,3600.0,41.0,2.0,eran,2.0 mnist_3_100.onnx 0.012,0,0,False
19728,34305,,,0.012,8.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,508.0,,abcrown,8.0 mnist_net_256x4.onnx 0.012,0,0,False
19729,18919,,MNIST,0.012,48.0,mnist_5_100.onnx,time-out or unsolved,3600.0,763.0,48.0,eran,48.0 mnist_5_100.onnx 0.012,0,0,False
19733,18918,,MNIST,0.012,48.0,mnist_5_100.onnx,time-out or unsolved,3600.0,763.0,48.0,abcrown,48.0 mnist_5_100.onnx 0.012,0,0,False
19738,5424,,MNIST,0.012,2.0,mnist_5_100.onnx,time-out or unsolved,3600.0,43.0,2.0,eran,2.0 mnist_5_100.onnx 0.012,0,0,False
19754,18962,,,0.012,48.0,mnist_6_200.onnx,time-out or unsolved,3600.0,148.0,148.0,eran,48.0 mnist_6_200.onnx 0.012,0,0,False
19755,34120,,MNIST,0.012,8.0,mnist_5_100.onnx,time-out or unsolved,3600.0,130.0,8.0,eran,8.0 mnist_5_100.onnx 0.012,0,0,False
19756,34121,,MNIST,0.012,8.0,mnist_5_100.onnx,time-out or unsolved,3600.0,130.0,8.0,abcrown,8.0 mnist_5_100.onnx 0.012,0,0,False
19767,34080,,MNIST,0.012,8.0,mnist_3_50.onnx,time-out or unsolved,3600.0,129.0,8.0,eran,8.0 mnist_3_50.onnx 0.012,0,0,False
19768,34081,,MNIST,0.012,8.0,mnist_3_50.onnx,time-out or unsolved,3600.0,129.0,8.0,abcrown,8.0 mnist_3_50.onnx 0.012,0,0,False
19789,34162,,,0.012,8.0,mnist_6_200.onnx,time-out or unsolved,3600.0,108.0,108.0,bab,8.0 mnist_6_200.onnx 0.012,0,0,False
19800,14149,,MNIST,0.012,38.0,mnist_5_100.onnx,time-out or unsolved,3600.0,611.0,38.0,abcrown,38.0 mnist_5_100.onnx 0.012,0,0,False
19802,14150,,MNIST,0.012,38.0,mnist_5_100.onnx,time-out or unsolved,3600.0,611.0,38.0,eran,38.0 mnist_5_100.onnx 0.012,0,0,False
19807,18939,,,0.012,48.0,mnist_6_100.onnx,time-out or unsolved,3600.0,48.0,48.0,eran,48.0 mnist_6_100.onnx 0.012,0,0,False
19808,34183,,,0.012,8.0,mnist_9_100.onnx,time-out or unsolved,3600.0,208.0,208.0,eran,8.0 mnist_9_100.onnx 0.012,0,0,False
19811,5425,,MNIST,0.012,2.0,mnist_5_100.onnx,time-out or unsolved,3600.0,43.0,2.0,abcrown,2.0 mnist_5_100.onnx 0.012,0,0,False
19812,34161,,,0.012,8.0,mnist_6_200.onnx,time-out or unsolved,3600.0,108.0,108.0,eran,8.0 mnist_6_200.onnx 0.012,0,0,False
19823,34141,,,0.012,8.0,mnist_6_100.onnx,time-out or unsolved,3600.0,8.0,8.0,eran,8.0 mnist_6_100.onnx 0.012,0,0,False
19833,5447,,,0.012,2.0,mnist_6_100.onnx,time-out or unsolved,3600.0,2.0,2.0,eran,2.0 mnist_6_100.onnx 0.012,0,0,False
19838,35036,,,0.012,81.0,mnist_6_200.onnx,time-out or unsolved,3600.0,181.0,181.0,eran,81.0 mnist_6_200.onnx 0.012,0,0,False
19840,36366,,,0.012,84.0,mnist_9_100.onnx,time-out or unsolved,3600.0,284.0,284.0,eran,84.0 mnist_9_100.onnx 0.012,0,0,False
19853,35933,,,0.012,83.0,mnist_9_100.onnx,time-out or unsolved,3600.0,283.0,283.0,eran,83.0 mnist_9_100.onnx 0.012,0,0,False
19856,18422,,MNIST,0.012,47.0,mnist_3_100.onnx,time-out or unsolved,3600.0,745.0,47.0,abcrown,47.0 mnist_3_100.onnx 0.012,0,0,False
19858,18421,,MNIST,0.012,47.0,mnist_3_100.onnx,time-out or unsolved,3600.0,745.0,47.0,eran,47.0 mnist_3_100.onnx 0.012,0,0,False
19859,4365,,,0.012,17.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,117.0,,abcrown,17.0 rsl18a_linf01.onnx 0.012,0,0,False
19873,14398,,,0.012,38.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,138.0,,abcrown,38.0 rsl18a_linf01.onnx 0.012,0,0,False
19886,4428,,,0.012,18.0,fc2.onnx,time-out or unsolved,3600.0,318.0,,abcrown,18.0 fc2.onnx 0.012,0,0,False
19888,35912,,,0.012,83.0,mnist_6_200.onnx,time-out or unsolved,3600.0,183.0,183.0,eran,83.0 mnist_6_200.onnx 0.012,0,0,False
19897,18359,,,0.012,47.0,fc2.onnx,time-out or unsolved,3600.0,347.0,,abcrown,47.0 fc2.onnx 0.012,0,0,False
19907,36034,,,0.012,83.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,783.0,,abcrown,83.0 mnist_net_256x2.onnx 0.012,0,0,False
19911,4325,,,0.012,17.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,217.0,,abcrown,17.0 mnist_net_256x6.onnx 0.012,0,0,False
19926,35954,,,0.012,83.0,mnist_9_200.onnx,time-out or unsolved,3600.0,383.0,383.0,eran,83.0 mnist_9_200.onnx 0.012,0,0,False
19940,4346,,,0.012,17.0,mnist_nn.onnx,time-out or unsolved,3600.0,817.0,,abcrown,17.0 mnist_nn.onnx 0.012,0,0,False
19943,36012,,,0.012,83.0,mnist_net.onnx,time-out or unsolved,3600.0,83.0,,abcrown,83.0 mnist_net.onnx 0.012,0,0,False
19947,35889,,,0.012,83.0,mnist_6_100.onnx,time-out or unsolved,3600.0,83.0,83.0,eran,83.0 mnist_6_100.onnx 0.012,0,0,False
19949,35806,,MNIST,0.012,83.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1312.0,83.0,abcrown,83.0 mnist_3_100.onnx 0.012,0,0,False
19958,4513,,MNIST,0.012,18.0,mnist_3_50.onnx,time-out or unsolved,3600.0,293.0,18.0,eran,18.0 mnist_3_50.onnx 0.012,0,0,False
19962,4512,,MNIST,0.012,18.0,mnist_3_50.onnx,time-out or unsolved,3600.0,293.0,18.0,abcrown,18.0 mnist_3_50.onnx 0.012,0,0,False
19966,35826,,MNIST,0.012,83.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1313.0,83.0,abcrown,83.0 mnist_3_50.onnx 0.012,0,0,False
19968,35828,,MNIST,0.012,83.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1313.0,83.0,eran,83.0 mnist_3_50.onnx 0.012,0,0,False
19973,35807,,MNIST,0.012,83.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1312.0,83.0,eran,83.0 mnist_3_100.onnx 0.012,0,0,False
19980,35742,,,0.012,83.0,fc2.onnx,time-out or unsolved,3600.0,383.0,,abcrown,83.0 fc2.onnx 0.012,0,0,False
20010,35869,,MNIST,0.012,83.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1315.0,83.0,abcrown,83.0 mnist_5_100.onnx 0.012,0,0,False
20011,35870,,MNIST,0.012,83.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1315.0,83.0,eran,83.0 mnist_5_100.onnx 0.012,0,0,False
20014,18443,,MNIST,0.012,47.0,mnist_3_50.onnx,time-out or unsolved,3600.0,746.0,47.0,abcrown,47.0 mnist_3_50.onnx 0.012,0,0,False
20015,4493,,MNIST,0.012,18.0,mnist_3_100.onnx,time-out or unsolved,3600.0,292.0,18.0,eran,18.0 mnist_3_100.onnx 0.012,0,0,False
20016,4492,,MNIST,0.012,18.0,mnist_3_100.onnx,time-out or unsolved,3600.0,292.0,18.0,abcrown,18.0 mnist_3_100.onnx 0.012,0,0,False
20019,18441,,MNIST,0.012,47.0,mnist_3_50.onnx,time-out or unsolved,3600.0,746.0,47.0,eran,47.0 mnist_3_50.onnx 0.012,0,0,False
20041,35848,,MNIST,0.012,83.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1314.0,83.0,abcrown,83.0 mnist_4_1024.onnx 0.012,0,0,False
20043,35849,,MNIST,0.012,83.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1314.0,83.0,eran,83.0 mnist_4_1024.onnx 0.012,0,0,False
20075,36303,,MNIST,0.012,84.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1331.0,84.0,eran,84.0 mnist_5_100.onnx 0.012,0,0,False
20076,36304,,MNIST,0.012,84.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1331.0,84.0,abcrown,84.0 mnist_5_100.onnx 0.012,0,0,False
20093,36264,,MNIST,0.012,84.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1330.0,84.0,abcrown,84.0 mnist_3_50.onnx 0.012,0,0,False
20094,36265,,MNIST,0.012,84.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1330.0,84.0,eran,84.0 mnist_3_50.onnx 0.012,0,0,False
20102,18253,,,0.012,46.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,246.0,,abcrown,46.0 mnist_net_256x6.onnx 0.012,0,0,False
20106,4201,,,0.012,17.0,mnist_9_200.onnx,time-out or unsolved,3600.0,317.0,317.0,eran,17.0 mnist_9_200.onnx 0.012,0,0,False
20114,36345,,,0.012,84.0,mnist_6_200.onnx,time-out or unsolved,3600.0,184.0,184.0,bab,84.0 mnist_6_200.onnx 0.012,0,0,False
20116,36347,,,0.012,84.0,mnist_6_200.onnx,time-out or unsolved,3600.0,184.0,184.0,eran,84.0 mnist_6_200.onnx 0.012,0,0,False
20123,4160,,,0.012,17.0,mnist_6_200.onnx,time-out or unsolved,3600.0,117.0,117.0,eran,17.0 mnist_6_200.onnx 0.012,0,0,False
20144,14545,,MNIST,0.012,39.0,mnist_3_50.onnx,time-out or unsolved,3600.0,626.0,39.0,eran,39.0 mnist_3_50.onnx 0.012,0,0,False
20146,4181,,,0.012,17.0,mnist_9_100.onnx,time-out or unsolved,3600.0,217.0,217.0,eran,17.0 mnist_9_100.onnx 0.012,0,0,False
20147,14546,,MNIST,0.012,39.0,mnist_3_50.onnx,time-out or unsolved,3600.0,626.0,39.0,abcrown,39.0 mnist_3_50.onnx 0.012,0,0,False
20150,36325,,,0.012,84.0,mnist_6_100.onnx,time-out or unsolved,3600.0,84.0,84.0,eran,84.0 mnist_6_100.onnx 0.012,0,0,False
20159,18233,,,0.012,46.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,546.0,,abcrown,46.0 mnist_net_256x4.onnx 0.012,0,0,False
20177,36097,,,0.012,83.0,mnist_nn.onnx,time-out or unsolved,3600.0,883.0,,abcrown,83.0 mnist_nn.onnx 0.012,0,0,False
20185,4281,,,0.012,17.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,717.0,,abcrown,17.0 mnist_net_256x2.onnx 0.012,0,0,False
20194,36056,,,0.012,83.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,583.0,,abcrown,83.0 mnist_net_256x4.onnx 0.012,0,0,False
20196,14462,,,0.012,39.0,fc2.onnx,time-out or unsolved,3600.0,339.0,,abcrown,39.0 fc2.onnx 0.012,0,0,False
20204,18296,,,0.012,46.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,146.0,,abcrown,46.0 rsl18a_linf01.onnx 0.012,0,0,False
20208,4304,,,0.012,17.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,517.0,,abcrown,17.0 mnist_net_256x4.onnx 0.012,0,0,False
20213,36077,,,0.012,83.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,283.0,,abcrown,83.0 mnist_net_256x6.onnx 0.012,0,0,False
20234,36243,,MNIST,0.012,84.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1329.0,84.0,abcrown,84.0 mnist_3_100.onnx 0.012,0,0,False
20235,36244,,MNIST,0.012,84.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1329.0,84.0,eran,84.0 mnist_3_100.onnx 0.012,0,0,False
20244,36180,,,0.012,84.0,fc2.onnx,time-out or unsolved,3600.0,384.0,,abcrown,84.0 fc2.onnx 0.012,0,0,False
20250,18275,,,0.012,46.0,mnist_nn.onnx,time-out or unsolved,3600.0,846.0,,abcrown,46.0 mnist_nn.onnx 0.012,0,0,False
20251,36119,,,0.012,83.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,183.0,,abcrown,83.0 rsl18a_linf01.onnx 0.012,0,0,False
20255,14524,,MNIST,0.012,39.0,mnist_3_100.onnx,time-out or unsolved,3600.0,625.0,39.0,eran,39.0 mnist_3_100.onnx 0.012,0,0,False
20258,14525,,MNIST,0.012,39.0,mnist_3_100.onnx,time-out or unsolved,3600.0,625.0,39.0,abcrown,39.0 mnist_3_100.onnx 0.012,0,0,False
20264,4262,,,0.012,17.0,mnist_net.onnx,time-out or unsolved,3600.0,17.0,,abcrown,17.0 mnist_net.onnx 0.012,0,0,False
20272,4763,,,0.012,18.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,218.0,,abcrown,18.0 mnist_net_256x6.onnx 0.012,0,0,False
20277,35243,,,0.012,81.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,181.0,,abcrown,81.0 rsl18a_linf01.onnx 0.012,0,0,False
20286,14334,,,0.012,38.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,538.0,,abcrown,38.0 mnist_net_256x4.onnx 0.012,0,0,False
20293,35304,,,0.012,82.0,fc2.onnx,time-out or unsolved,3600.0,382.0,,abcrown,82.0 fc2.onnx 0.012,0,0,False
20298,4784,,,0.012,18.0,mnist_nn.onnx,time-out or unsolved,3600.0,818.0,,abcrown,18.0 mnist_nn.onnx 0.012,0,0,False
20310,35222,,,0.012,81.0,mnist_nn.onnx,time-out or unsolved,3600.0,881.0,,abcrown,81.0 mnist_nn.onnx 0.012,0,0,False
20324,18543,,,0.012,47.0,mnist_9_100.onnx,time-out or unsolved,3600.0,247.0,247.0,eran,47.0 mnist_9_100.onnx 0.012,0,0,False
20328,35389,,MNIST,0.012,82.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1296.0,82.0,eran,82.0 mnist_3_50.onnx 0.012,0,0,False
20329,35390,,MNIST,0.012,82.0,mnist_3_50.onnx,time-out or unsolved,3600.0,1296.0,82.0,abcrown,82.0 mnist_3_50.onnx 0.012,0,0,False
20353,4742,,,0.012,18.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,518.0,,abcrown,18.0 mnist_net_256x4.onnx 0.012,0,0,False
20362,35367,,MNIST,0.012,82.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1295.0,82.0,eran,82.0 mnist_3_100.onnx 0.012,0,0,False
20364,35369,,MNIST,0.012,82.0,mnist_3_100.onnx,time-out or unsolved,3600.0,1295.0,82.0,abcrown,82.0 mnist_3_100.onnx 0.012,0,0,False
20378,4931,,MNIST,0.012,19.0,mnist_3_100.onnx,time-out or unsolved,3600.0,306.0,19.0,abcrown,19.0 mnist_3_100.onnx 0.012,0,0,False
20380,4930,,MNIST,0.012,19.0,mnist_3_100.onnx,time-out or unsolved,3600.0,306.0,19.0,eran,19.0 mnist_3_100.onnx 0.012,0,0,False
20384,35078,,,0.012,81.0,mnist_9_200.onnx,time-out or unsolved,3600.0,381.0,381.0,eran,81.0 mnist_9_200.onnx 0.012,0,0,False
20399,18647,,,0.012,47.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,747.0,,abcrown,47.0 mnist_net_256x2.onnx 0.012,0,0,False
20402,35199,,,0.012,81.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,281.0,,abcrown,81.0 mnist_net_256x6.onnx 0.012,0,0,False
20404,4952,,MNIST,0.012,19.0,mnist_3_50.onnx,time-out or unsolved,3600.0,307.0,19.0,eran,19.0 mnist_3_50.onnx 0.012,0,0,False
20405,4951,,MNIST,0.012,19.0,mnist_3_50.onnx,time-out or unsolved,3600.0,307.0,19.0,abcrown,19.0 mnist_3_50.onnx 0.012,0,0,False
20411,14294,,,0.012,38.0,mnist_net.onnx,time-out or unsolved,3600.0,38.0,,abcrown,38.0 mnist_net.onnx 0.012,0,0,False
20418,35055,,,0.012,81.0,mnist_9_100.onnx,time-out or unsolved,3600.0,281.0,281.0,eran,81.0 mnist_9_100.onnx 0.012,0,0,False
20429,35136,,,0.012,81.0,mnist_net.onnx,time-out or unsolved,3600.0,81.0,,abcrown,81.0 mnist_net.onnx 0.012,0,0,False
20436,4803,,,0.012,18.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,118.0,,abcrown,18.0 rsl18a_linf01.onnx 0.012,0,0,False
20437,35178,,,0.012,81.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,581.0,,abcrown,81.0 mnist_net_256x4.onnx 0.012,0,0,False
20441,14314,,,0.012,38.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,738.0,,abcrown,38.0 mnist_net_256x2.onnx 0.012,0,0,False
20446,18624,,,0.012,47.0,mnist_net.onnx,time-out or unsolved,3600.0,47.0,,abcrown,47.0 mnist_net.onnx 0.012,0,0,False
20464,4866,,,0.012,19.0,fc2.onnx,time-out or unsolved,3600.0,319.0,,abcrown,19.0 fc2.onnx 0.012,0,0,False
20474,35158,,,0.012,81.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,781.0,,abcrown,81.0 mnist_net_256x2.onnx 0.012,0,0,False
20480,35409,,MNIST,0.012,82.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1297.0,82.0,abcrown,82.0 mnist_4_1024.onnx 0.012,0,0,False
20481,35411,,MNIST,0.012,82.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,1297.0,82.0,eran,82.0 mnist_4_1024.onnx 0.012,0,0,False
20485,18482,,MNIST,0.012,47.0,mnist_5_100.onnx,time-out or unsolved,3600.0,747.0,47.0,eran,47.0 mnist_5_100.onnx 0.012,0,0,False
20488,18481,,MNIST,0.012,47.0,mnist_5_100.onnx,time-out or unsolved,3600.0,747.0,47.0,abcrown,47.0 mnist_5_100.onnx 0.012,0,0,False
20489,35616,,,0.012,82.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,582.0,,abcrown,82.0 mnist_net_256x4.onnx 0.012,0,0,False
20497,4575,,,0.012,18.0,mnist_6_100.onnx,time-out or unsolved,3600.0,18.0,18.0,eran,18.0 mnist_6_100.onnx 0.012,0,0,False
20509,35576,,,0.012,82.0,mnist_net.onnx,time-out or unsolved,3600.0,82.0,,abcrown,82.0 mnist_net.onnx 0.012,0,0,False
20518,14378,,,0.012,38.0,mnist_nn.onnx,time-out or unsolved,3600.0,838.0,,abcrown,38.0 mnist_nn.onnx 0.012,0,0,False
20523,35596,,,0.012,82.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,782.0,,abcrown,82.0 mnist_net_256x2.onnx 0.012,0,0,False
20532,35638,,,0.012,82.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,282.0,,abcrown,82.0 mnist_net_256x6.onnx 0.012,0,0,False
20547,35681,,,0.012,82.0,rsl18a_linf01.onnx,time-out or unsolved,3600.0,182.0,,abcrown,82.0 rsl18a_linf01.onnx 0.012,0,0,False
20553,4534,,MNIST,0.012,18.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,294.0,18.0,abcrown,18.0 mnist_4_1024.onnx 0.012,0,0,False
20555,4533,,MNIST,0.012,18.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,294.0,18.0,eran,18.0 mnist_4_1024.onnx 0.012,0,0,False
20574,4556,,MNIST,0.012,18.0,mnist_5_100.onnx,time-out or unsolved,3600.0,295.0,18.0,eran,18.0 mnist_5_100.onnx 0.012,0,0,False
20575,4555,,MNIST,0.012,18.0,mnist_5_100.onnx,time-out or unsolved,3600.0,295.0,18.0,abcrown,18.0 mnist_5_100.onnx 0.012,0,0,False
20580,35660,,,0.012,82.0,mnist_nn.onnx,time-out or unsolved,3600.0,882.0,,abcrown,82.0 mnist_nn.onnx 0.012,0,0,False
20594,35452,,,0.012,82.0,mnist_6_100.onnx,time-out or unsolved,3600.0,82.0,82.0,eran,82.0 mnist_6_100.onnx 0.012,0,0,False
20595,18524,,,0.012,47.0,mnist_6_200.onnx,time-out or unsolved,3600.0,147.0,147.0,eran,47.0 mnist_6_200.onnx 0.012,0,0,False
20598,14356,,,0.012,38.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,238.0,,abcrown,38.0 mnist_net_256x6.onnx 0.012,0,0,False
20601,4698,,,0.012,18.0,mnist_net.onnx,time-out or unsolved,3600.0,18.0,,abcrown,18.0 mnist_net.onnx 0.012,0,0,False
20626,4719,,,0.012,18.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,718.0,,abcrown,18.0 mnist_net_256x2.onnx 0.012,0,0,False
20630,35430,,MNIST,0.012,82.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1298.0,82.0,abcrown,82.0 mnist_5_100.onnx 0.012,0,0,False
20631,35431,,MNIST,0.012,82.0,mnist_5_100.onnx,time-out or unsolved,3600.0,1298.0,82.0,eran,82.0 mnist_5_100.onnx 0.012,0,0,False
20638,35473,,,0.012,82.0,mnist_6_200.onnx,time-out or unsolved,3600.0,182.0,182.0,eran,82.0 mnist_6_200.onnx 0.012,0,0,False
20643,18501,,,0.012,47.0,mnist_6_100.onnx,time-out or unsolved,3600.0,47.0,47.0,eran,47.0 mnist_6_100.onnx 0.012,0,0,False
20646,35514,,,0.012,82.0,mnist_9_200.onnx,time-out or unsolved,3600.0,382.0,382.0,eran,82.0 mnist_9_200.onnx 0.012,0,0,False
20662,4639,,,0.012,18.0,mnist_9_200.onnx,time-out or unsolved,3600.0,318.0,318.0,eran,18.0 mnist_9_200.onnx 0.012,0,0,False
20672,4640,,,0.012,18.0,mnist_9_200.onnx,time-out or unsolved,3600.0,318.0,318.0,bab,18.0 mnist_9_200.onnx 0.012,0,0,False
20675,35495,,,0.012,82.0,mnist_9_100.onnx,time-out or unsolved,3600.0,282.0,282.0,eran,82.0 mnist_9_100.onnx 0.012,0,0,False
20683,38626,,,0.012,89.0,mnist_net.onnx,time-out or unsolved,3600.0,89.0,,abcrown,89.0 mnist_net.onnx 0.012,0,0,False
20686,1081,,,0.012,10.0,mnist_6_100.onnx,time-out or unsolved,3600.0,10.0,10.0,eran,10.0 mnist_6_100.onnx 0.012,0,0,False
20695,16461,,,0.012,42.0,mnist_net.onnx,time-out or unsolved,3600.0,42.0,,abcrown,42.0 mnist_net.onnx 0.012,0,0,False
20698,41711,,,0.012,95.0,mnist_net_256x4.onnx,time-out or unsolved,3600.0,595.0,,abcrown,95.0 mnist_net_256x4.onnx 0.012,0,0,False
20700,41730,,,0.012,95.0,mnist_net_256x6.onnx,time-out or unsolved,3600.0,295.0,,abcrown,95.0 mnist_net_256x6.onnx 0.012,0,0,False
20714,1101,,,0.012,10.0,mnist_6_200.onnx,time-out or unsolved,3600.0,110.0,110.0,eran,10.0 mnist_6_200.onnx 0.012,0,0,False
20721,41690,,,0.012,95.0,mnist_net_256x2.onnx,time-out or unsolved,3600.0,795.0,,abcrown,95.0 mnist_net_256x2.onnx 0.012,0,0,False
20736,1060,,MNIST,0.012,10.0,mnist_5_100.onnx,time-out or unsolved,3600.0,162.0,10.0,eran,10.0 mnist_5_100.onnx 0.012,0,0,False
20738,1040,,MNIST,0.012,10.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,161.0,10.0,abcrown,10.0 mnist_4_1024.onnx 0.012,0,0,False
20739,1039,,MNIST,0.012,10.0,mnist_4_1024.onnx,time-out or unsolved,3600.0,161.0,10.0,eran,10.0 mnist_4_1024.onnx 0.012,0,0,False
20750,1059,,MNIST,0.012,10.0,mnist_5_100.onnx,time-out or unsolved,3600.0,162.0,10.0,abcrown,10.0 mnist_5_100.onnx 0.012,0,0,False
20753,15535,,,0.012,40.0,mnist_9_200.onnx,time-out or unsolved,3600.0,340.0,340.0,bab,40.0 mnist_9_200.onnx 0.012,0,0,False
20755,41835,,,0.012,96.0,fc2.onnx,time-out or unsolved,3600.0,396.0,,abcrown,96.0 fc2.onnx 0.012,0,0,False
20757,16403,,,0.012,42.0,mnist_9_200.onnx,time-out or unsolved,3600.0,342.0,342.0,eran,42.0 mnist_9_200.onnx 0.012,0,0,False
