,Unnamed: 0,0,Dataset,Epsilon,Network,Image,Result,TotalTime,Unnamed: 0.1,Verifier,instance,solved_bool,solved,score
46626,20356,,cifar,0.012,N17,CIFAR_P95_N17,outofmemory,3600.0,3556.0,nnenum,CIFAR_P95_N17 N17 0.012,False,0,0
46627,20344,,cifar,0.012,N34,CIFAR_P74_N34,outofmemory,3600.0,3544.0,nnenum,CIFAR_P74_N34 N34 0.012,False,0,0
46628,20274,,cifar,0.012,N17,CIFAR_P27_N17,outofmemory,3600.0,3474.0,nnenum,CIFAR_P27_N17 N17 0.012,False,0,0
46629,20273,,cifar,0.012,N15,CIFAR_P16_N15,outofmemory,3600.0,3473.0,nnenum,CIFAR_P16_N15 N15 0.012,False,0,0
46630,20218,,cifar,0.012,N4,CIFAR_P67_N4,outofmemory,3600.0,3418.0,nnenum,CIFAR_P67_N4 N4 0.012,False,0,0
46631,20216,,cifar,0.012,N42,CIFAR_P55_N42,outofmemory,3600.0,3416.0,nnenum,CIFAR_P55_N42 N42 0.012,False,0,0
46632,20215,,cifar,0.012,N42,CIFAR_P27_N42,outofmemory,3600.0,3415.0,nnenum,CIFAR_P27_N42 N42 0.012,False,0,0
46633,20211,,cifar,0.012,N32,CIFAR_P6_N32,outofmemory,3600.0,3411.0,nnenum,CIFAR_P6_N32 N32 0.012,False,0,0
46634,20208,,cifar,0.012,N2,CIFAR_P27_N2,outofmemory,3600.0,3408.0,nnenum,CIFAR_P27_N2 N2 0.012,False,0,0
46635,20206,,cifar,0.012,N42,CIFAR_P40_N42,outofmemory,3600.0,3406.0,nnenum,CIFAR_P40_N42 N42 0.012,False,0,0
46636,20202,,cifar,0.012,N17,CIFAR_P18_N17,outofmemory,3600.0,3402.0,nnenum,CIFAR_P18_N17 N17 0.012,False,0,0
46637,20199,,cifar,0.012,N17,CIFAR_P4_N17,outofmemory,3600.0,3399.0,nnenum,CIFAR_P4_N17 N17 0.012,False,0,0
46638,20187,,cifar,0.012,N18,CIFAR_P47_N18,outofmemory,3600.0,3387.0,nnenum,CIFAR_P47_N18 N18 0.012,False,0,0
46639,20177,,cifar,0.012,N18,CIFAR_P74_N18,outofmemory,3600.0,3377.0,nnenum,CIFAR_P74_N18 N18 0.012,False,0,0
46640,20176,,cifar,0.012,N34,CIFAR_P87_N34,outofmemory,3600.0,3376.0,nnenum,CIFAR_P87_N34 N34 0.012,False,0,0
46641,20251,,cifar,0.012,N15,CIFAR_P71_N15,outofmemory,3600.0,3451.0,nnenum,CIFAR_P71_N15 N15 0.012,False,0,0
46642,20269,,cifar,0.012,N2,CIFAR_P53_N2,outofmemory,3600.0,3469.0,nnenum,CIFAR_P53_N2 N2 0.012,False,0,0
46643,20267,,cifar,0.012,N5,CIFAR_P83_N5,outofmemory,3600.0,3467.0,nnenum,CIFAR_P83_N5 N5 0.012,False,0,0
46644,20266,,cifar,0.012,N13,CIFAR_P15_N13,outofmemory,3600.0,3466.0,nnenum,CIFAR_P15_N13 N13 0.012,False,0,0
46645,20265,,cifar,0.012,N2,CIFAR_P49_N2,outofmemory,3600.0,3465.0,nnenum,CIFAR_P49_N2 N2 0.012,False,0,0
46646,20259,,cifar,0.012,N18,CIFAR_P32_N18,outofmemory,3600.0,3459.0,nnenum,CIFAR_P32_N18 N18 0.012,False,0,0
46647,20256,,cifar,0.012,N18,CIFAR_P78_N18,outofmemory,3600.0,3456.0,nnenum,CIFAR_P78_N18 N18 0.012,False,0,0
46648,20252,,cifar,0.012,N34,CIFAR_P45_N34,outofmemory,3600.0,3452.0,nnenum,CIFAR_P45_N34 N34 0.012,False,0,0
46649,20250,,cifar,0.012,N15,CIFAR_P5_N15,outofmemory,3600.0,3450.0,nnenum,CIFAR_P5_N15 N15 0.012,False,0,0
46650,20248,,cifar,0.012,N18,CIFAR_P99_N18,outofmemory,3600.0,3448.0,nnenum,CIFAR_P99_N18 N18 0.012,False,0,0
46651,20233,,cifar,0.012,N15,CIFAR_P85_N15,outofmemory,3600.0,3433.0,nnenum,CIFAR_P85_N15 N15 0.012,False,0,0
46652,20230,,cifar,0.012,N17,CIFAR_P6_N17,outofmemory,3600.0,3430.0,nnenum,CIFAR_P6_N17 N17 0.012,False,0,0
46653,20401,,cifar,0.012,N42,CIFAR_P51_N42,outofmemory,3600.0,3601.0,nnenum,CIFAR_P51_N42 N42 0.012,False,0,0
46654,20576,,cifar,0.012,N34,CIFAR_P22_N34,outofmemory,3600.0,3776.0,nnenum,CIFAR_P22_N34 N34 0.012,False,0,0
46655,20574,,cifar,0.012,N17,CIFAR_P77_N17,outofmemory,3600.0,3774.0,nnenum,CIFAR_P77_N17 N17 0.012,False,0,0
46656,20568,,cifar,0.012,N25,CIFAR_P72_N25,outofmemory,3600.0,3768.0,nnenum,CIFAR_P72_N25 N25 0.012,False,0,0
46657,20562,,cifar,0.012,N5,CIFAR_P28_N5,outofmemory,3600.0,3762.0,nnenum,CIFAR_P28_N5 N5 0.012,False,0,0
46658,20558,,cifar,0.012,N13,CIFAR_P4_N13,outofmemory,3600.0,3758.0,nnenum,CIFAR_P4_N13 N13 0.012,False,0,0
46659,20556,,cifar,0.012,N32,CIFAR_P58_N32,outofmemory,3600.0,3756.0,nnenum,CIFAR_P58_N32 N32 0.012,False,0,0
46660,20552,,cifar,0.012,N5,CIFAR_P59_N5,outofmemory,3600.0,3752.0,nnenum,CIFAR_P59_N5 N5 0.012,False,0,0
46661,20550,,cifar,0.012,N2,CIFAR_P34_N2,outofmemory,3600.0,3750.0,nnenum,CIFAR_P34_N2 N2 0.012,False,0,0
46662,20549,,cifar,0.012,N13,CIFAR_P29_N13,outofmemory,3600.0,3749.0,nnenum,CIFAR_P29_N13 N13 0.012,False,0,0
46663,20548,,cifar,0.012,N15,CIFAR_P67_N15,outofmemory,3600.0,3748.0,nnenum,CIFAR_P67_N15 N15 0.012,False,0,0
46664,20542,,cifar,0.012,N15,CIFAR_P10_N15,outofmemory,3600.0,3742.0,nnenum,CIFAR_P10_N15 N15 0.012,False,0,0
46665,20580,,cifar,0.012,N32,CIFAR_P61_N32,outofmemory,3600.0,3780.0,nnenum,CIFAR_P61_N32 N32 0.012,False,0,0
46666,20626,,cifar,0.012,N42,CIFAR_P23_N42,outofmemory,3600.0,3826.0,nnenum,CIFAR_P23_N42 N42 0.012,False,0,0
46667,20625,,cifar,0.012,N18,CIFAR_P19_N18,outofmemory,3600.0,3825.0,nnenum,CIFAR_P19_N18 N18 0.012,False,0,0
46668,20619,,cifar,0.012,N25,CIFAR_P99_N25,outofmemory,3600.0,3819.0,nnenum,CIFAR_P99_N25 N25 0.012,False,0,0
46669,20615,,cifar,0.012,N2,CIFAR_P59_N2,outofmemory,3600.0,3815.0,nnenum,CIFAR_P59_N2 N2 0.012,False,0,0
46670,20613,,cifar,0.012,N15,CIFAR_P4_N15,outofmemory,3600.0,3813.0,nnenum,CIFAR_P4_N15 N15 0.012,False,0,0
46671,20612,,cifar,0.012,N34,CIFAR_P78_N34,outofmemory,3600.0,3812.0,nnenum,CIFAR_P78_N34 N34 0.012,False,0,0
46672,20585,,cifar,0.012,N13,CIFAR_P43_N13,outofmemory,3600.0,3785.0,nnenum,CIFAR_P43_N13 N13 0.012,False,0,0
46673,20605,,cifar,0.012,N2,CIFAR_P43_N2,outofmemory,3600.0,3805.0,nnenum,CIFAR_P43_N2 N2 0.012,False,0,0
46674,20602,,cifar,0.012,N2,CIFAR_P28_N2,outofmemory,3600.0,3802.0,nnenum,CIFAR_P28_N2 N2 0.012,False,0,0
46675,20601,,cifar,0.012,N18,CIFAR_P33_N18,outofmemory,3600.0,3801.0,nnenum,CIFAR_P33_N18 N18 0.012,False,0,0
46676,20598,,cifar,0.012,N17,CIFAR_P61_N17,outofmemory,3600.0,3798.0,nnenum,CIFAR_P61_N17 N17 0.012,False,0,0
46677,20597,,cifar,0.012,N17,CIFAR_P20_N17,outofmemory,3600.0,3797.0,nnenum,CIFAR_P20_N17 N17 0.012,False,0,0
46678,20590,,cifar,0.012,N34,CIFAR_P83_N34,outofmemory,3600.0,3790.0,nnenum,CIFAR_P83_N34 N34 0.012,False,0,0
46679,20533,,cifar,0.012,N32,CIFAR_P72_N32,outofmemory,3600.0,3733.0,nnenum,CIFAR_P72_N32 N32 0.012,False,0,0
46680,20532,,cifar,0.012,N25,CIFAR_P14_N25,outofmemory,3600.0,3732.0,nnenum,CIFAR_P14_N25 N25 0.012,False,0,0
46681,20460,,cifar,0.012,N18,CIFAR_P73_N18,outofmemory,3600.0,3660.0,nnenum,CIFAR_P73_N18 N18 0.012,False,0,0
46682,20456,,cifar,0.012,N13,CIFAR_P79_N13,outofmemory,3600.0,3656.0,nnenum,CIFAR_P79_N13 N13 0.012,False,0,0
46683,20455,,cifar,0.012,N2,CIFAR_P88_N2,outofmemory,3600.0,3655.0,nnenum,CIFAR_P88_N2 N2 0.012,False,0,0
46684,20453,,cifar,0.012,N25,CIFAR_P56_N25,outofmemory,3600.0,3653.0,nnenum,CIFAR_P56_N25 N25 0.012,False,0,0
46685,20426,,cifar,0.012,N34,CIFAR_P42_N34,outofmemory,3600.0,3626.0,nnenum,CIFAR_P42_N34 N34 0.012,False,0,0
46686,20419,,cifar,0.012,N15,CIFAR_P24_N15,outofmemory,3600.0,3619.0,nnenum,CIFAR_P24_N15 N15 0.012,False,0,0
46687,20405,,cifar,0.012,N13,CIFAR_P36_N13,outofmemory,3600.0,3605.0,nnenum,CIFAR_P36_N13 N13 0.012,False,0,0
46688,20514,,cifar,0.012,N32,CIFAR_P47_N32,outofmemory,3600.0,3714.0,nnenum,CIFAR_P47_N32 N32 0.012,False,0,0
46689,20512,,cifar,0.012,N13,CIFAR_P78_N13,outofmemory,3600.0,3712.0,nnenum,CIFAR_P78_N13 N13 0.012,False,0,0
46690,20501,,cifar,0.012,N2,CIFAR_P60_N2,outofmemory,3600.0,3701.0,nnenum,CIFAR_P60_N2 N2 0.012,False,0,0
46691,20491,,cifar,0.012,N25,CIFAR_P60_N25,outofmemory,3600.0,3691.0,nnenum,CIFAR_P60_N25 N25 0.012,False,0,0
46692,20479,,cifar,0.012,N13,CIFAR_P73_N13,outofmemory,3600.0,3679.0,nnenum,CIFAR_P73_N13 N13 0.012,False,0,0
46693,20478,,cifar,0.012,N34,CIFAR_P23_N34,outofmemory,3600.0,3678.0,nnenum,CIFAR_P23_N34 N34 0.012,False,0,0
46694,20473,,cifar,0.012,N2,CIFAR_P61_N2,outofmemory,3600.0,3673.0,nnenum,CIFAR_P61_N2 N2 0.012,False,0,0
46695,21107,,cifar,0.012,N2,CIFAR_P51_N2,outofmemory,3600.0,107.0,marabou,CIFAR_P51_N2 N2 0.012,False,0,0
46696,21800,,cifar,0.012,N2,CIFAR_P45_N2,outofmemory,3600.0,800.0,marabou,CIFAR_P45_N2 N2 0.012,False,0,0
46697,21782,,cifar,0.012,N15,CIFAR_P15_N15,outofmemory,3600.0,782.0,marabou,CIFAR_P15_N15 N15 0.012,False,0,0
46698,21778,,cifar,0.012,N42,CIFAR_P13_N42,timeout,3600.0,778.0,marabou,CIFAR_P13_N42 N42 0.012,False,0,0
46699,21775,,cifar,0.012,N25,CIFAR_P34_N25,outofmemory,3600.0,775.0,marabou,CIFAR_P34_N25 N25 0.012,False,0,0
46700,21774,,cifar,0.012,N17,CIFAR_P29_N17,timeout,3600.0,774.0,marabou,CIFAR_P29_N17 N17 0.012,False,0,0
46701,21763,,cifar,0.012,N15,CIFAR_P90_N15,outofmemory,3600.0,763.0,marabou,CIFAR_P90_N15 N15 0.012,False,0,0
46702,21845,,cifar,0.012,N15,CIFAR_P23_N15,outofmemory,3600.0,845.0,marabou,CIFAR_P23_N15 N15 0.012,False,0,0
46703,21857,,cifar,0.012,N17,CIFAR_P70_N17,timeout,3600.0,857.0,marabou,CIFAR_P70_N17 N17 0.012,False,0,0
46704,21851,,cifar,0.012,N17,CIFAR_P54_N17,timeout,3600.0,851.0,marabou,CIFAR_P54_N17 N17 0.012,False,0,0
46705,21849,,cifar,0.012,N25,CIFAR_P64_N25,outofmemory,3600.0,849.0,marabou,CIFAR_P64_N25 N25 0.012,False,0,0
46706,21842,,cifar,0.012,N2,CIFAR_P50_N2,outofmemory,3600.0,842.0,marabou,CIFAR_P50_N2 N2 0.012,False,0,0
46707,21839,,cifar,0.012,N2,CIFAR_P46_N2,outofmemory,3600.0,839.0,marabou,CIFAR_P46_N2 N2 0.012,False,0,0
46708,21835,,cifar,0.012,N5,CIFAR_P17_N5,outofmemory,3600.0,835.0,marabou,CIFAR_P17_N5 N5 0.012,False,0,0
46709,21834,,cifar,0.012,N42,CIFAR_P57_N42,timeout,3600.0,834.0,marabou,CIFAR_P57_N42 N42 0.012,False,0,0
46710,21822,,cifar,0.012,N17,CIFAR_P27_N17,timeout,3600.0,822.0,marabou,CIFAR_P27_N17 N17 0.012,False,0,0
46711,21752,,cifar,0.012,N4,CIFAR_P68_N4,timeout,3600.0,752.0,marabou,CIFAR_P68_N4 N4 0.012,False,0,0
46712,21687,,cifar,0.012,N15,CIFAR_P82_N15,outofmemory,3600.0,687.0,marabou,CIFAR_P82_N15 N15 0.012,False,0,0
46713,21676,,cifar,0.012,N2,CIFAR_P13_N2,outofmemory,3600.0,676.0,marabou,CIFAR_P13_N2 N2 0.012,False,0,0
46714,21660,,cifar,0.012,N17,CIFAR_P36_N17,timeout,3600.0,660.0,marabou,CIFAR_P36_N17 N17 0.012,False,0,0
46715,21656,,cifar,0.012,N25,CIFAR_P11_N25,outofmemory,3600.0,656.0,marabou,CIFAR_P11_N25 N25 0.012,False,0,0
46716,21648,,cifar,0.012,N25,CIFAR_P73_N25,outofmemory,3600.0,648.0,marabou,CIFAR_P73_N25 N25 0.012,False,0,0
46717,21644,,cifar,0.012,N4,CIFAR_P82_N4,timeout,3600.0,644.0,marabou,CIFAR_P82_N4 N4 0.012,False,0,0
46718,21643,,cifar,0.012,N15,CIFAR_P19_N15,outofmemory,3600.0,643.0,marabou,CIFAR_P19_N15 N15 0.012,False,0,0
46719,21640,,cifar,0.012,N15,CIFAR_P45_N15,outofmemory,3600.0,640.0,marabou,CIFAR_P45_N15 N15 0.012,False,0,0
46720,21751,,cifar,0.012,N17,CIFAR_P65_N17,timeout,3600.0,751.0,marabou,CIFAR_P65_N17 N17 0.012,False,0,0
46721,21747,,cifar,0.012,N42,CIFAR_P10_N42,timeout,3600.0,747.0,marabou,CIFAR_P10_N42 N42 0.012,False,0,0
46722,21745,,cifar,0.012,N4,CIFAR_P85_N4,timeout,3600.0,745.0,marabou,CIFAR_P85_N4 N4 0.012,False,0,0
46723,21744,,cifar,0.012,N4,CIFAR_P95_N4,timeout,3600.0,744.0,marabou,CIFAR_P95_N4 N4 0.012,False,0,0
46724,21743,,cifar,0.012,N4,CIFAR_P89_N4,timeout,3600.0,743.0,marabou,CIFAR_P89_N4 N4 0.012,False,0,0
46725,21740,,cifar,0.012,N4,CIFAR_P20_N4,timeout,3600.0,740.0,marabou,CIFAR_P20_N4 N4 0.012,False,0,0
46726,21716,,cifar,0.012,N25,CIFAR_P56_N25,outofmemory,3600.0,716.0,marabou,CIFAR_P56_N25 N25 0.012,False,0,0
46727,21707,,cifar,0.012,N2,CIFAR_P77_N2,outofmemory,3600.0,707.0,marabou,CIFAR_P77_N2 N2 0.012,False,0,0
46728,21702,,cifar,0.012,N15,CIFAR_P74_N15,outofmemory,3600.0,702.0,marabou,CIFAR_P74_N15 N15 0.012,False,0,0
46729,21872,,cifar,0.012,N5,CIFAR_P5_N5,outofmemory,3600.0,872.0,marabou,CIFAR_P5_N5 N5 0.012,False,0,0
46730,22054,,cifar,0.012,N2,CIFAR_P5_N2,outofmemory,3600.0,1054.0,marabou,CIFAR_P5_N2 N2 0.012,False,0,0
46731,22053,,cifar,0.012,N15,CIFAR_P40_N15,outofmemory,3600.0,1053.0,marabou,CIFAR_P40_N15 N15 0.012,False,0,0
46732,22048,,cifar,0.012,N17,CIFAR_P96_N17,timeout,3600.0,1048.0,marabou,CIFAR_P96_N17 N17 0.012,False,0,0
46733,22042,,cifar,0.012,N42,CIFAR_P91_N42,timeout,3600.0,1042.0,marabou,CIFAR_P91_N42 N42 0.012,False,0,0
46734,22034,,cifar,0.012,N42,CIFAR_P72_N42,timeout,3600.0,1034.0,marabou,CIFAR_P72_N42 N42 0.012,False,0,0
46735,22022,,cifar,0.012,N25,CIFAR_P24_N25,outofmemory,3600.0,1022.0,marabou,CIFAR_P24_N25 N25 0.012,False,0,0
46736,22012,,cifar,0.012,N17,CIFAR_P14_N17,timeout,3600.0,1012.0,marabou,CIFAR_P14_N17 N17 0.012,False,0,0
46737,22011,,cifar,0.012,N2,CIFAR_P70_N2,outofmemory,3600.0,1011.0,marabou,CIFAR_P70_N2 N2 0.012,False,0,0
46738,22007,,cifar,0.012,N17,CIFAR_P20_N17,timeout,3600.0,1007.0,marabou,CIFAR_P20_N17 N17 0.012,False,0,0
46739,22061,,cifar,0.012,N17,CIFAR_P93_N17,timeout,3600.0,1061.0,marabou,CIFAR_P93_N17 N17 0.012,False,0,0
46740,22104,,cifar,0.012,N2,CIFAR_P85_N2,outofmemory,3600.0,1104.0,marabou,CIFAR_P85_N2 N2 0.012,False,0,0
46741,22131,,cifar,0.012,N2,CIFAR_P2_N2,outofmemory,3600.0,1131.0,marabou,CIFAR_P2_N2 N2 0.012,False,0,0
46742,22124,,cifar,0.012,N15,CIFAR_P66_N15,outofmemory,3600.0,1124.0,marabou,CIFAR_P66_N15 N15 0.012,False,0,0
46743,22115,,cifar,0.012,N4,CIFAR_P16_N4,timeout,3600.0,1115.0,marabou,CIFAR_P16_N4 N4 0.012,False,0,0
46744,22113,,cifar,0.012,N17,CIFAR_P13_N17,timeout,3600.0,1113.0,marabou,CIFAR_P13_N17 N17 0.012,False,0,0
46745,22098,,cifar,0.012,N5,CIFAR_P76_N5,outofmemory,3600.0,1098.0,marabou,CIFAR_P76_N5 N5 0.012,False,0,0
46746,22095,,cifar,0.012,N15,CIFAR_P39_N15,outofmemory,3600.0,1095.0,marabou,CIFAR_P39_N15 N15 0.012,False,0,0
46747,22087,,cifar,0.012,N4,CIFAR_P58_N4,timeout,3600.0,1087.0,marabou,CIFAR_P58_N4 N4 0.012,False,0,0
46748,22084,,cifar,0.012,N2,CIFAR_P74_N2,outofmemory,3600.0,1084.0,marabou,CIFAR_P74_N2 N2 0.012,False,0,0
46749,22083,,cifar,0.012,N25,CIFAR_P72_N25,outofmemory,3600.0,1083.0,marabou,CIFAR_P72_N25 N25 0.012,False,0,0
46750,22076,,cifar,0.012,N5,CIFAR_P47_N5,outofmemory,3600.0,1076.0,marabou,CIFAR_P47_N5 N5 0.012,False,0,0
46751,22069,,cifar,0.012,N5,CIFAR_P14_N5,outofmemory,3600.0,1069.0,marabou,CIFAR_P14_N5 N5 0.012,False,0,0
46752,21996,,cifar,0.012,N42,CIFAR_P17_N42,timeout,3600.0,996.0,marabou,CIFAR_P17_N42 N42 0.012,False,0,0
46753,21909,,cifar,0.012,N2,CIFAR_P80_N2,outofmemory,3600.0,909.0,marabou,CIFAR_P80_N2 N2 0.012,False,0,0
46754,21903,,cifar,0.012,N42,CIFAR_P96_N42,timeout,3600.0,903.0,marabou,CIFAR_P96_N42 N42 0.012,False,0,0
46755,21901,,cifar,0.012,N15,CIFAR_P44_N15,outofmemory,3600.0,901.0,marabou,CIFAR_P44_N15 N15 0.012,False,0,0
46756,21888,,cifar,0.012,N15,CIFAR_P89_N15,outofmemory,3600.0,888.0,marabou,CIFAR_P89_N15 N15 0.012,False,0,0
46757,21887,,cifar,0.012,N17,CIFAR_P50_N17,timeout,3600.0,887.0,marabou,CIFAR_P50_N17 N17 0.012,False,0,0
46758,21882,,cifar,0.012,N5,CIFAR_P45_N5,outofmemory,3600.0,882.0,marabou,CIFAR_P45_N5 N5 0.012,False,0,0
46759,21876,,cifar,0.012,N25,CIFAR_P51_N25,outofmemory,3600.0,876.0,marabou,CIFAR_P51_N25 N25 0.012,False,0,0
46760,21873,,cifar,0.012,N2,CIFAR_P24_N2,outofmemory,3600.0,873.0,marabou,CIFAR_P24_N2 N2 0.012,False,0,0
46761,21991,,cifar,0.012,N15,CIFAR_P85_N15,outofmemory,3600.0,991.0,marabou,CIFAR_P85_N15 N15 0.012,False,0,0
46762,21990,,cifar,0.012,N42,CIFAR_P4_N42,timeout,3600.0,990.0,marabou,CIFAR_P4_N42 N42 0.012,False,0,0
46763,21985,,cifar,0.012,N2,CIFAR_P17_N2,outofmemory,3600.0,985.0,marabou,CIFAR_P17_N2 N2 0.012,False,0,0
46764,21978,,cifar,0.012,N42,CIFAR_P95_N42,timeout,3600.0,978.0,marabou,CIFAR_P95_N42 N42 0.012,False,0,0
46765,21970,,cifar,0.012,N42,CIFAR_P28_N42,timeout,3600.0,970.0,marabou,CIFAR_P28_N42 N42 0.012,False,0,0
46766,21968,,cifar,0.012,N15,CIFAR_P38_N15,outofmemory,3600.0,968.0,marabou,CIFAR_P38_N15 N15 0.012,False,0,0
46767,21964,,cifar,0.012,N42,CIFAR_P26_N42,timeout,3600.0,964.0,marabou,CIFAR_P26_N42 N42 0.012,False,0,0
46768,21962,,cifar,0.012,N5,CIFAR_P81_N5,outofmemory,3600.0,962.0,marabou,CIFAR_P81_N5 N5 0.012,False,0,0
46769,21957,,cifar,0.012,N5,CIFAR_P55_N5,outofmemory,3600.0,957.0,marabou,CIFAR_P55_N5 N5 0.012,False,0,0
46770,21935,,cifar,0.012,N15,CIFAR_P12_N15,outofmemory,3600.0,935.0,marabou,CIFAR_P12_N15 N15 0.012,False,0,0
46771,21632,,cifar,0.012,N15,CIFAR_P2_N15,outofmemory,3600.0,632.0,marabou,CIFAR_P2_N15 N15 0.012,False,0,0
46772,21627,,cifar,0.012,N42,CIFAR_P51_N42,timeout,3600.0,627.0,marabou,CIFAR_P51_N42 N42 0.012,False,0,0
46773,21108,,cifar,0.012,N17,CIFAR_P60_N17,timeout,3600.0,108.0,marabou,CIFAR_P60_N17 N17 0.012,False,0,0
46774,21330,,cifar,0.012,N15,CIFAR_P87_N15,outofmemory,3600.0,330.0,marabou,CIFAR_P87_N15 N15 0.012,False,0,0
46775,21325,,cifar,0.012,N15,CIFAR_P14_N15,outofmemory,3600.0,325.0,marabou,CIFAR_P14_N15 N15 0.012,False,0,0
46776,21317,,cifar,0.012,N2,CIFAR_P15_N2,outofmemory,3600.0,317.0,marabou,CIFAR_P15_N2 N2 0.012,False,0,0
46777,21285,,cifar,0.012,N15,CIFAR_P24_N15,outofmemory,3600.0,285.0,marabou,CIFAR_P24_N15 N15 0.012,False,0,0
46778,21281,,cifar,0.012,N25,CIFAR_P92_N25,outofmemory,3600.0,281.0,marabou,CIFAR_P92_N25 N25 0.012,False,0,0
46779,21272,,cifar,0.012,N4,CIFAR_P76_N4,timeout,3600.0,272.0,marabou,CIFAR_P76_N4 N4 0.012,False,0,0
46780,21271,,cifar,0.012,N42,CIFAR_P86_N42,timeout,3600.0,271.0,marabou,CIFAR_P86_N42 N42 0.012,False,0,0
46781,21268,,cifar,0.012,N2,CIFAR_P91_N2,outofmemory,3600.0,268.0,marabou,CIFAR_P91_N2 N2 0.012,False,0,0
46782,21265,,cifar,0.012,N15,CIFAR_P16_N15,outofmemory,3600.0,265.0,marabou,CIFAR_P16_N15 N15 0.012,False,0,0
46783,21335,,cifar,0.012,N15,CIFAR_P28_N15,outofmemory,3600.0,335.0,marabou,CIFAR_P28_N15 N15 0.012,False,0,0
46784,21337,,cifar,0.012,N5,CIFAR_P43_N5,outofmemory,3600.0,337.0,marabou,CIFAR_P43_N5 N5 0.012,False,0,0
46785,21370,,cifar,0.012,N15,CIFAR_P34_N15,outofmemory,3600.0,370.0,marabou,CIFAR_P34_N15 N15 0.012,False,0,0
46786,21340,,cifar,0.012,N17,CIFAR_P94_N17,timeout,3600.0,340.0,marabou,CIFAR_P94_N17 N17 0.012,False,0,0
46787,21367,,cifar,0.012,N15,CIFAR_P18_N15,outofmemory,3600.0,367.0,marabou,CIFAR_P18_N15 N15 0.012,False,0,0
46788,21261,,cifar,0.012,N17,CIFAR_P0_N17,timeout,3600.0,261.0,marabou,CIFAR_P0_N17 N17 0.012,False,0,0
46789,21177,,cifar,0.012,N15,CIFAR_P42_N15,outofmemory,3600.0,177.0,marabou,CIFAR_P42_N15 N15 0.012,False,0,0
46790,21175,,cifar,0.012,N2,CIFAR_P34_N2,outofmemory,3600.0,175.0,marabou,CIFAR_P34_N2 N2 0.012,False,0,0
46791,21157,,cifar,0.012,N2,CIFAR_P14_N2,outofmemory,3600.0,157.0,marabou,CIFAR_P14_N2 N2 0.012,False,0,0
46792,21148,,cifar,0.012,N4,CIFAR_P12_N4,timeout,3600.0,148.0,marabou,CIFAR_P12_N4 N4 0.012,False,0,0
46793,21187,,cifar,0.012,N2,CIFAR_P75_N2,outofmemory,3600.0,187.0,marabou,CIFAR_P75_N2 N2 0.012,False,0,0
46794,21182,,cifar,0.012,N2,CIFAR_P93_N2,outofmemory,3600.0,182.0,marabou,CIFAR_P93_N2 N2 0.012,False,0,0
46795,21252,,cifar,0.012,N2,CIFAR_P68_N2,outofmemory,3600.0,252.0,marabou,CIFAR_P68_N2 N2 0.012,False,0,0
46796,21247,,cifar,0.012,N2,CIFAR_P6_N2,outofmemory,3600.0,247.0,marabou,CIFAR_P6_N2 N2 0.012,False,0,0
46797,21245,,cifar,0.012,N17,CIFAR_P73_N17,timeout,3600.0,245.0,marabou,CIFAR_P73_N17 N17 0.012,False,0,0
46798,21243,,cifar,0.012,N5,CIFAR_P3_N5,outofmemory,3600.0,243.0,marabou,CIFAR_P3_N5 N5 0.012,False,0,0
46799,21233,,cifar,0.012,N25,CIFAR_P17_N25,outofmemory,3600.0,233.0,marabou,CIFAR_P17_N25 N25 0.012,False,0,0
46800,21222,,cifar,0.012,N2,CIFAR_P48_N2,outofmemory,3600.0,222.0,marabou,CIFAR_P48_N2 N2 0.012,False,0,0
46801,21218,,cifar,0.012,N2,CIFAR_P63_N2,outofmemory,3600.0,218.0,marabou,CIFAR_P63_N2 N2 0.012,False,0,0
46802,21216,,cifar,0.012,N25,CIFAR_P66_N25,outofmemory,3600.0,216.0,marabou,CIFAR_P66_N25 N25 0.012,False,0,0
46803,21212,,cifar,0.012,N42,CIFAR_P83_N42,timeout,3600.0,212.0,marabou,CIFAR_P83_N42 N42 0.012,False,0,0
46804,21208,,cifar,0.012,N42,CIFAR_P20_N42,timeout,3600.0,208.0,marabou,CIFAR_P20_N42 N42 0.012,False,0,0
46805,21202,,cifar,0.012,N15,CIFAR_P77_N15,outofmemory,3600.0,202.0,marabou,CIFAR_P77_N15 N15 0.012,False,0,0
46806,21200,,cifar,0.012,N25,CIFAR_P83_N25,outofmemory,3600.0,200.0,marabou,CIFAR_P83_N25 N25 0.012,False,0,0
46807,21195,,cifar,0.012,N42,CIFAR_P36_N42,timeout,3600.0,195.0,marabou,CIFAR_P36_N42 N42 0.012,False,0,0
46808,21558,,cifar,0.012,N2,CIFAR_P88_N2,outofmemory,3600.0,558.0,marabou,CIFAR_P88_N2 N2 0.012,False,0,0
46809,21556,,cifar,0.012,N25,CIFAR_P88_N25,outofmemory,3600.0,556.0,marabou,CIFAR_P88_N25 N25 0.012,False,0,0
46810,21544,,cifar,0.012,N15,CIFAR_P79_N15,outofmemory,3600.0,544.0,marabou,CIFAR_P79_N15 N15 0.012,False,0,0
46811,21543,,cifar,0.012,N25,CIFAR_P30_N25,outofmemory,3600.0,543.0,marabou,CIFAR_P30_N25 N25 0.012,False,0,0
46812,21536,,cifar,0.012,N15,CIFAR_P9_N15,outofmemory,3600.0,536.0,marabou,CIFAR_P9_N15 N15 0.012,False,0,0
